bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,lon,lat
0.87,0.9133333333333333,0.84,0.9266666666666666,0.6866666666666666,0.94,0.9366666666666666,0.8466666666666667,0.9033333333333333,0.9666666666666667
0.91,0.9066666666666666,0.8733333333333333,0.95,0.6933333333333334,0.9333333333333333,0.9433333333333334,0.8,0.9066666666666666,0.98
0.93,0.9366666666666666,0.8566666666666667,0.9366666666666666,0.7,0.9733333333333334,0.94,0.8833333333333333,0.92,0.9566666666666667
0.9633333333333334,0.9233333333333333,0.8733333333333333,0.9433333333333334,0.4633333333333333,0.9833333333333333,0.9533333333333334,0.8666666666666667,0.9166666666666666,0.9766666666666667
0.9866666666666667,0.9133333333333333,0.8866666666666667,0.95,0.5166666666666667,0.5733333333333334,0.83,0.8966666666666666,0.9033333333333333,0.9866666666666667
0.9433333333333334,0.9233333333333333,0.8333333333333334,0.9466666666666667,0.6633333333333333,0.8666666666666667,0.9533333333333334,0.8533333333333334,0.8933333333333333,0.9733333333333334
0.9466666666666667,0.9466666666666667,0.88,0.94,0.81,0.9833333333333333,0.9366666666666666,0.92,0.9166666666666666,0.9866666666666667
0.92,0.9166666666666666,0.88,0.97,0.76,0.9466666666666667,0.9533333333333334,0.8533333333333334,0.9133333333333333,0.97
0.96,0.94,0.9066666666666666,0.9433333333333334,0.66,0.9833333333333333,0.9333333333333333,0.9066666666666666,0.9166666666666666,0.99
0.9466666666666667,0.91,0.8733333333333333,0.9266666666666666,0.6233333333333333,0.9066666666666666,0.96,0.9066666666666666,0.9233333333333333,0.9733333333333334
0.9433333333333334,0.9466666666666667,0.8366666666666667,0.9433333333333334,0.69,0.9366666666666666,0.9366666666666666,0.9166666666666666,0.9233333333333333,0.9966666666666667
0.98,0.9366666666666666,0.87,0.9666666666666667,0.7166666666666667,0.9833333333333333,0.95,0.8666666666666667,0.8933333333333333,0.9866666666666667
0.92,0.9,0.86,0.9433333333333334,0.61,0.95,0.93,0.9366666666666666,0.9133333333333333,0.9833333333333333
0.9233333333333333,0.9566666666666667,0.8566666666666667,0.93,0.7733333333333333,0.97,0.96,0.8566666666666667,0.8733333333333333,0.9833333333333333
0.93,0.9233333333333333,0.88,0.94,0.5633333333333334,0.9833333333333333,0.9433333333333334,0.8766666666666667,0.8666666666666667,0.98
0.96,0.9433333333333334,0.8333333333333334,0.9333333333333333,0.75,0.9466666666666667,0.94,0.9,0.8766666666666667,0.97
0.9266666666666666,0.9433333333333334,0.8433333333333334,0.9633333333333334,0.6633333333333333,0.9566666666666667,0.95,0.9266666666666666,0.8666666666666667,0.9733333333333334
0.94,0.95,0.9133333333333333,0.9566666666666667,0.81,0.9533333333333334,0.9433333333333334,0.8633333333333333,0.91,0.9866666666666667
0.95,0.9266666666666666,0.85,0.9566666666666667,0.73,0.9833333333333333,0.9466666666666667,0.91,0.8866666666666667,0.9833333333333333
0.94,0.9133333333333333,0.8566666666666667,0.9733333333333334,0.73,0.9833333333333333,0.95,0.9,0.9133333333333333,0.98
0.94,0.9566666666666667,0.8533333333333334,0.95,0.7633333333333333,0.9833333333333333,0.9466666666666667,0.8766666666666667,0.9033333333333333,0.9666666666666667
0.9133333333333333,0.9,0.82,0.9333333333333333,0.81,0.9833333333333333,0.9533333333333334,0.8966666666666666,0.9133333333333333,0.97
0.7466666666666667,0.8966666666666666,0.8533333333333334,0.9166666666666666,0.78,0.8833333333333333,0.9433333333333334,0.8633333333333333,0.8933333333333333,0.9766666666666667
0.9366666666666666,0.9333333333333333,0.8433333333333334,0.97,0.65,0.8866666666666667,0.9433333333333334,0.8966666666666666,0.9033333333333333,0.9766666666666667
0.9333333333333333,0.9466666666666667,0.86,0.96,0.83,0.9833333333333333,0.96,0.9033333333333333,0.91,0.9866666666666667
0.9533333333333334,0.9333333333333333,0.84,0.9666666666666667,0.8166666666666667,0.9133333333333333,0.9466666666666667,0.8666666666666667,0.9,0.9766666666666667
0.9366666666666666,0.9266666666666666,0.8866666666666667,0.9566666666666667,0.73,0.48,0.95,0.8866666666666667,0.87,0.9866666666666667
0.9233333333333333,0.93,0.8766666666666667,0.92,0.47333333333333333,0.9833333333333333,0.94,0.8766666666666667,0.8833333333333333,0.9833333333333333
0.97,0.92,0.8366666666666667,0.9366666666666666,0.6533333333333333,0.6066666666666667,0.9466666666666667,0.9066666666666666,0.9233333333333333,0.9766666666666667
0.9566666666666667,0.93,0.8766666666666667,0.96,0.8366666666666667,0.9833333333333333,0.96,0.8833333333333333,0.9066666666666666,0.9666666666666667
0.95,0.9033333333333333,0.8733333333333333,0.9533333333333334,0.7766666666666666,0.9266666666666666,0.9433333333333334,0.82,0.9033333333333333,0.9833333333333333
0.96,0.94,0.8333333333333334,0.96,0.74,0.3566666666666667,0.95,0.9033333333333333,0.9133333333333333,0.9733333333333334
0.9366666666666666,0.9366666666666666,0.8733333333333333,0.9466666666666667,0.7666666666666667,0.9833333333333333,0.9366666666666666,0.86,0.88,0.9766666666666667
0.9566666666666667,0.9133333333333333,0.87,0.96,0.6,0.8966666666666666,0.95,0.9133333333333333,0.9233333333333333,0.9766666666666667
0.97,0.9333333333333333,0.8666666666666667,0.9566666666666667,0.6533333333333333,0.9833333333333333,0.9366666666666666,0.8733333333333333,0.8666666666666667,0.9766666666666667
0.93,0.93,0.8166666666666667,0.96,0.7133333333333334,0.8766666666666667,0.94,0.89,0.9166666666666666,0.9633333333333334
0.9366666666666666,0.9266666666666666,0.8466666666666667,0.97,0.84,0.9733333333333334,0.9533333333333334,0.88,0.91,0.9733333333333334
0.8633333333333333,0.9433333333333334,0.87,0.9666666666666667,0.5733333333333334,0.7933333333333333,0.94,0.9166666666666666,0.8433333333333334,0.9733333333333334
0.9466666666666667,0.9333333333333333,0.8933333333333333,0.95,0.5266666666666666,0.7866666666666666,0.9266666666666666,0.88,0.9033333333333333,0.9866666666666667
0.93,0.9433333333333334,0.88,0.9533333333333334,0.7533333333333333,0.98,0.9666666666666667,0.8766666666666667,0.92,0.9866666666666667
0.9433333333333334,0.9233333333333333,0.8933333333333333,0.9533333333333334,0.6566666666666666,0.87,0.6133333333333333,0.8766666666666667,0.8833333333333333,0.97
0.9666666666666667,0.9366666666666666,0.8866666666666667,0.9466666666666667,0.49666666666666665,0.9666666666666667,0.9433333333333334,0.8966666666666666,0.9366666666666666,0.98
0.9433333333333334,0.9333333333333333,0.9,0.96,0.8266666666666667,0.8666666666666667,0.9266666666666666,0.8666666666666667,0.9133333333333333,0.9866666666666667
0.9233333333333333,0.91,0.8233333333333334,0.96,0.79,0.9366666666666666,0.95,0.88,0.8733333333333333,0.96
0.9066666666666666,0.92,0.8966666666666666,0.94,0.6966666666666667,0.98,0.9433333333333334,0.9,0.85,0.98
0.96,0.9333333333333333,0.84,0.96,0.8166666666666667,0.7866666666666666,0.9466666666666667,0.8866666666666667,0.9,0.9633333333333334
0.9366666666666666,0.94,0.8433333333333334,0.9466666666666667,0.8666666666666667,0.9766666666666667,0.96,0.8833333333333333,0.9033333333333333,0.9866666666666667
0.9666666666666667,0.9366666666666666,0.8433333333333334,0.97,0.6533333333333333,0.9833333333333333,0.95,0.9466666666666667,0.8766666666666667,0.9766666666666667
0.9533333333333334,0.9466666666666667,0.8566666666666667,0.9533333333333334,0.7633333333333333,0.9866666666666667,0.9433333333333334,0.9133333333333333,0.9233333333333333,0.9833333333333333
0.9366666666666666,0.9366666666666666,0.8766666666666667,0.9533333333333334,0.77,0.9833333333333333,0.9366666666666666,0.8966666666666666,0.9233333333333333,0.9733333333333334
0.94,0.9266666666666666,0.89,0.9666666666666667,0.7666666666666667,0.9733333333333334,0.9333333333333333,0.9066666666666666,0.8766666666666667,0.98
0.9733333333333334,0.9266666666666666,0.8733333333333333,0.94,0.7066666666666667,0.6366666666666667,0.96,0.9166666666666666,0.9,0.9866666666666667
0.9566666666666667,0.9366666666666666,0.9066666666666666,0.9633333333333334,0.83,0.9766666666666667,0.9566666666666667,0.9,0.9033333333333333,0.97
0.9666666666666667,0.9266666666666666,0.84,0.9533333333333334,0.7233333333333334,0.8633333333333333,0.9066666666666666,0.8766666666666667,0.92,0.97
0.9366666666666666,0.9266666666666666,0.8433333333333334,0.9533333333333334,0.8,0.9733333333333334,0.97,0.92,0.9333333333333333,0.9833333333333333
0.9433333333333334,0.9533333333333334,0.8666666666666667,0.96,0.7766666666666666,0.94,0.95,0.9033333333333333,0.89,0.9766666666666667
0.9433333333333334,0.9266666666666666,0.8966666666666666,0.9266666666666666,0.7233333333333334,0.9833333333333333,0.9566666666666667,0.8366666666666667,0.91,0.9666666666666667
0.9766666666666667,0.9333333333333333,0.91,0.9633333333333334,0.7933333333333333,0.9833333333333333,0.94,0.9033333333333333,0.9166666666666666,0.9833333333333333
0.9733333333333334,0.9333333333333333,0.8766666666666667,0.96,0.6566666666666666,0.87,0.9266666666666666,0.9033333333333333,0.8833333333333333,0.9666666666666667
0.9433333333333334,0.9233333333333333,0.8433333333333334,0.9466666666666667,0.56,0.3566666666666667,0.96,0.9066666666666666,0.9,0.98
0.9133333333333333,0.9433333333333334,0.86,0.9566666666666667,0.7133333333333334,0.9766666666666667,0.94,0.9066666666666666,0.85,0.9866666666666667
0.9666666666666667,0.9333333333333333,0.8733333333333333,0.9666666666666667,0.7933333333333333,0.9733333333333334,0.9366666666666666,0.9,0.8766666666666667,0.9866666666666667
0.93,0.9566666666666667,0.8866666666666667,0.9533333333333334,0.6233333333333333,0.9833333333333333,0.95,0.84,0.9466666666666667,0.9733333333333334
0.9366666666666666,0.94,0.89,0.95,0.7866666666666666,0.9766666666666667,0.9533333333333334,0.85,0.9333333333333333,0.97
0.95,0.93,0.8933333333333333,0.9766666666666667,0.79,0.9833333333333333,0.9433333333333334,0.87,0.8933333333333333,0.9633333333333334
0.96,0.9266666666666666,0.82,0.9333333333333333,0.55,0.94,0.9566666666666667,0.8733333333333333,0.8966666666666666,0.9766666666666667
0.9366666666666666,0.94,0.8633333333333333,0.9633333333333334,0.74,0.91,0.9566666666666667,0.8633333333333333,0.93,0.98
0.9766666666666667,0.92,0.8533333333333334,0.9533333333333334,0.5333333333333333,0.9833333333333333,0.9366666666666666,0.8933333333333333,0.9033333333333333,0.9733333333333334
0.9333333333333333,0.9266666666666666,0.86,0.9533333333333334,0.7633333333333333,0.9833333333333333,0.94,0.84,0.8833333333333333,0.97
0.95,0.9333333333333333,0.8833333333333333,0.9466666666666667,0.5733333333333334,0.9766666666666667,0.9466666666666667,0.87,0.8933333333333333,0.98
0.9733333333333334,0.93,0.87,0.9466666666666667,0.75,0.84,0.94,0.9,0.9233333333333333,0.98
0.9666666666666667,0.9,0.8566666666666667,0.9366666666666666,0.73,0.7866666666666666,0.9466666666666667,0.8533333333333334,0.9033333333333333,0.9833333333333333
0.93,0.9533333333333334,0.8466666666666667,0.97,0.73,0.4766666666666667,0.94,0.8833333333333333,0.9033333333333333,0.97
0.9566666666666667,0.93,0.8933333333333333,0.9433333333333334,0.6566666666666666,0.98,0.9433333333333334,0.8766666666666667,0.8966666666666666,0.9866666666666667
0.96,0.9133333333333333,0.87,0.96,0.6333333333333333,0.86,0.9233333333333333,0.8433333333333334,0.8966666666666666,0.9733333333333334
0.9166666666666666,0.9333333333333333,0.88,0.95,0.6366666666666667,0.52,0.94,0.9,0.87,0.9766666666666667
0.9766666666666667,0.9233333333333333,0.85,0.93,0.7333333333333333,0.98,0.95,0.9233333333333333,0.9133333333333333,0.98
0.96,0.92,0.84,0.9533333333333334,0.7966666666666666,0.98,0.94,0.9,0.9266666666666666,0.9833333333333333
0.9233333333333333,0.9133333333333333,0.8866666666666667,0.9766666666666667,0.7666666666666667,0.7866666666666666,0.95,0.91,0.8966666666666666,0.97
0.94,0.91,0.8466666666666667,0.9566666666666667,0.7666666666666667,0.9133333333333333,0.95,0.8666666666666667,0.89,0.97
0.95,0.93,0.8933333333333333,0.93,0.5033333333333333,0.9833333333333333,0.9533333333333334,0.8966666666666666,0.89,0.9733333333333334
0.93,0.9466666666666667,0.84,0.94,0.48,0.9833333333333333,0.94,0.9066666666666666,0.8866666666666667,0.9866666666666667
0.9566666666666667,0.93,0.8766666666666667,0.9133333333333333,0.6733333333333333,0.9333333333333333,0.94,0.8933333333333333,0.9033333333333333,0.9633333333333334
0.9666666666666667,0.9466666666666667,0.88,0.9433333333333334,0.6566666666666666,0.49666666666666665,0.94,0.87,0.9433333333333334,0.97
0.9333333333333333,0.9233333333333333,0.83,0.9533333333333334,0.6133333333333333,0.98,0.9466666666666667,0.8833333333333333,0.8933333333333333,0.9766666666666667
0.9533333333333334,0.9466666666666667,0.8433333333333334,0.96,0.58,0.96,0.94,0.8566666666666667,0.8966666666666666,0.9866666666666667
0.97,0.94,0.87,0.97,0.6966666666666667,0.9733333333333334,0.9466666666666667,0.8533333333333334,0.92,0.9833333333333333
0.8766666666666667,0.92,0.88,0.9466666666666667,0.6366666666666667,0.9833333333333333,0.9466666666666667,0.8833333333333333,0.89,0.9566666666666667
0.9266666666666666,0.93,0.8333333333333334,0.9366666666666666,0.67,0.8333333333333334,0.6633333333333333,0.86,0.8966666666666666,0.9866666666666667
0.9766666666666667,0.94,0.89,0.9666666666666667,0.6033333333333334,0.97,0.9366666666666666,0.95,0.91,0.9766666666666667
0.9533333333333334,0.94,0.87,0.9633333333333334,0.47333333333333333,0.12,0.94,0.9133333333333333,0.9166666666666666,0.9866666666666667
0.95,0.94,0.8633333333333333,0.9466666666666667,0.6866666666666666,0.9833333333333333,0.94,0.91,0.9033333333333333,0.9866666666666667
0.9666666666666667,0.9433333333333334,0.8833333333333333,0.94,0.7233333333333334,0.7666666666666667,0.94,0.83,0.8933333333333333,0.9833333333333333
0.9366666666666666,0.95,0.8333333333333334,0.9533333333333334,0.77,0.9866666666666667,0.94,0.9233333333333333,0.89,0.9633333333333334
0.9466666666666667,0.93,0.84,0.9466666666666667,0.6833333333333333,0.9366666666666666,0.9566666666666667,0.9,0.9133333333333333,0.9833333333333333
0.9666666666666667,0.8933333333333333,0.8433333333333334,0.9366666666666666,0.5266666666666666,0.98,0.9466666666666667,0.8633333333333333,0.89,0.9833333333333333
0.94,0.9133333333333333,0.9066666666666666,0.96,0.71,0.9833333333333333,0.9466666666666667,0.9,0.9233333333333333,0.9733333333333334
0.9333333333333333,0.93,0.87,0.9566666666666667,0.77,0.9833333333333333,0.9366666666666666,0.8566666666666667,0.89,0.9766666666666667
0.9466666666666667,0.88,0.8566666666666667,0.95,0.7033333333333334,0.94,0.94,0.9333333333333333,0.8866666666666667,0.98
0.9333333333333333,0.9266666666666666,0.89,0.9533333333333334,0.6833333333333333,0.8433333333333334,0.9533333333333334,0.9,0.91,0.9766666666666667
0.9633333333333334,0.9366666666666666,0.86,0.9433333333333334,0.6866666666666666,0.9833333333333333,0.9333333333333333,0.9066666666666666,0.9033333333333333,0.9866666666666667
0.94,0.92,0.8666666666666667,0.9566666666666667,0.6666666666666666,0.8066666666666666,0.95,0.8933333333333333,0.91,0.9833333333333333
0.9533333333333334,0.9533333333333334,0.83,0.9766666666666667,0.6266666666666667,0.9833333333333333,0.95,0.8866666666666667,0.8733333333333333,0.9933333333333333
0.93,0.9266666666666666,0.85,0.95,0.5766666666666667,0.9166666666666666,0.9533333333333334,0.9033333333333333,0.91,0.9766666666666667
0.96,0.9466666666666667,0.8433333333333334,0.94,0.69,0.9166666666666666,0.94,0.9033333333333333,0.8966666666666666,0.9833333333333333
0.9433333333333334,0.9066666666666666,0.8366666666666667,0.95,0.8066666666666666,0.84,0.9566666666666667,0.9233333333333333,0.9033333333333333,0.96
0.94,0.93,0.88,0.9566666666666667,0.7866666666666666,0.9366666666666666,0.94,0.9133333333333333,0.9,0.9866666666666667
0.9466666666666667,0.9366666666666666,0.8966666666666666,0.9466666666666667,0.5633333333333334,0.5266666666666666,0.9266666666666666,0.9066666666666666,0.92,0.98
0.9666666666666667,0.9166666666666666,0.87,0.96,0.45,0.98,0.9433333333333334,0.9133333333333333,0.9,0.98
0.94,0.9333333333333333,0.8633333333333333,0.9566666666666667,0.7166666666666667,0.8466666666666667,0.9466666666666667,0.82,0.9233333333333333,0.98
0.9633333333333334,0.9166666666666666,0.8566666666666667,0.9566666666666667,0.68,0.9833333333333333,0.9466666666666667,0.9133333333333333,0.92,0.98
0.97,0.9333333333333333,0.8166666666666667,0.96,0.6133333333333333,0.97,0.95,0.8366666666666667,0.8966666666666666,0.9833333333333333
0.9533333333333334,0.9366666666666666,0.91,0.9366666666666666,0.6833333333333333,0.7833333333333333,0.9466666666666667,0.86,0.9066666666666666,0.99
0.95,0.9366666666666666,0.8766666666666667,0.9533333333333334,0.6466666666666666,0.9833333333333333,0.9566666666666667,0.88,0.9133333333333333,0.9733333333333334
0.9666666666666667,0.9333333333333333,0.7533333333333333,0.9433333333333334,0.6966666666666667,0.37666666666666665,0.9433333333333334,0.86,0.8966666666666666,0.9866666666666667
0.92,0.9433333333333334,0.8266666666666667,0.9533333333333334,0.5766666666666667,0.66,0.56,0.9133333333333333,0.8733333333333333,0.9733333333333334
0.9333333333333333,0.9266666666666666,0.8633333333333333,0.95,0.6866666666666666,0.9666666666666667,0.9333333333333333,0.9166666666666666,0.9233333333333333,0.9833333333333333
0.96,0.93,0.8866666666666667,0.96,0.82,0.9833333333333333,0.9466666666666667,0.8866666666666667,0.84,0.97
0.9433333333333334,0.9333333333333333,0.88,0.95,0.79,0.74,0.9333333333333333,0.8866666666666667,0.8833333333333333,0.9733333333333334
0.9466666666666667,0.9433333333333334,0.8533333333333334,0.96,0.7533333333333333,0.93,0.9333333333333333,0.8766666666666667,0.8833333333333333,0.9866666666666667
0.96,0.95,0.8433333333333334,0.9633333333333334,0.8366666666666667,0.9633333333333334,0.95,0.9166666666666666,0.91,0.97
0.92,0.9333333333333333,0.8733333333333333,0.9266666666666666,0.71,0.9833333333333333,0.9566666666666667,0.9133333333333333,0.9033333333333333,0.98
0.9266666666666666,0.93,0.8566666666666667,0.94,0.6133333333333333,0.9833333333333333,0.9466666666666667,0.93,0.8966666666666666,0.9733333333333334
0.9433333333333334,0.9366666666666666,0.89,0.9533333333333334,0.51,0.9833333333333333,0.9466666666666667,0.8566666666666667,0.9366666666666666,0.9733333333333334
0.9233333333333333,0.94,0.9,0.9266666666666666,0.76,0.9666666666666667,0.93,0.88,0.9033333333333333,0.9766666666666667
0.9466666666666667,0.9366666666666666,0.8766666666666667,0.9666666666666667,0.8133333333333334,0.8666666666666667,0.9566666666666667,0.8733333333333333,0.9,0.9833333333333333
0.9666666666666667,0.94,0.8533333333333334,0.9533333333333334,0.71,0.9833333333333333,0.9466666666666667,0.8933333333333333,0.9066666666666666,0.97
0.95,0.9333333333333333,0.87,0.9566666666666667,0.66,0.9466666666666667,0.9466666666666667,0.8466666666666667,0.91,0.98
0.9366666666666666,0.9466666666666667,0.88,0.9533333333333334,0.6433333333333333,0.9166666666666666,0.9366666666666666,0.79,0.8933333333333333,0.97
0.9366666666666666,0.93,0.8866666666666667,0.9366666666666666,0.64,0.7733333333333333,0.9333333333333333,0.9133333333333333,0.85,0.97
0.96,0.9266666666666666,0.87,0.9266666666666666,0.68,0.8333333333333334,0.9433333333333334,0.89,0.9366666666666666,0.98
0.9366666666666666,0.9166666666666666,0.8566666666666667,0.9766666666666667,0.75,0.9833333333333333,0.9566666666666667,0.9233333333333333,0.91,0.9766666666666667
0.96,0.9433333333333334,0.86,0.9366666666666666,0.5466666666666666,0.84,0.9633333333333334,0.8333333333333334,0.8966666666666666,0.9733333333333334
0.9166666666666666,0.92,0.8666666666666667,0.9433333333333334,0.73,0.9666666666666667,0.9566666666666667,0.9133333333333333,0.8966666666666666,0.9866666666666667
0.89,0.9233333333333333,0.8833333333333333,0.9666666666666667,0.7033333333333334,0.7766666666666666,0.94,0.8933333333333333,0.9266666666666666,0.9766666666666667
0.9433333333333334,0.92,0.8666666666666667,0.9533333333333334,0.6166666666666667,0.98,0.9566666666666667,0.8933333333333333,0.9066666666666666,0.98
0.9566666666666667,0.96,0.8733333333333333,0.94,0.75,0.95,0.9433333333333334,0.9366666666666666,0.8966666666666666,0.98
0.8566666666666667,0.91,0.8266666666666667,0.92,0.6,0.9633333333333334,0.9466666666666667,0.9233333333333333,0.8933333333333333,0.9933333333333333
0.9266666666666666,0.9233333333333333,0.8466666666666667,0.9366666666666666,0.8,0.9166666666666666,0.95,0.8566666666666667,0.8966666666666666,0.98
0.95,0.9333333333333333,0.8666666666666667,0.9633333333333334,0.7866666666666666,0.9766666666666667,0.9533333333333334,0.87,0.9033333333333333,0.98
0.97,0.9666666666666667,0.8833333333333333,0.9466666666666667,0.6433333333333333,0.9833333333333333,0.9466666666666667,0.9066666666666666,0.9133333333333333,0.98
0.9233333333333333,0.8766666666666667,0.8633333333333333,0.96,0.7966666666666666,0.8766666666666667,0.9433333333333334,0.8633333333333333,0.9066666666666666,0.9766666666666667
0.9566666666666667,0.9366666666666666,0.8633333333333333,0.9533333333333334,0.7633333333333333,0.9733333333333334,0.94,0.9033333333333333,0.8966666666666666,0.97
0.9533333333333334,0.9266666666666666,0.8333333333333334,0.9466666666666667,0.85,0.9533333333333334,0.9633333333333334,0.88,0.8933333333333333,0.9833333333333333
0.9433333333333334,0.9433333333333334,0.8933333333333333,0.9433333333333334,0.7266666666666667,0.95,0.9433333333333334,0.88,0.8733333333333333,0.9733333333333334
0.8866666666666667,0.8966666666666666,0.88,0.9666666666666667,0.6666666666666666,0.7766666666666666,0.9533333333333334,0.8933333333333333,0.9,0.98
0.9133333333333333,0.92,0.8533333333333334,0.94,0.76,0.8566666666666667,0.9333333333333333,0.8933333333333333,0.8966666666666666,0.9833333333333333
0.93,0.9433333333333334,0.8833333333333333,0.94,0.5966666666666667,0.9633333333333334,0.9433333333333334,0.8833333333333333,0.9066666666666666,0.98
0.9466666666666667,0.92,0.8466666666666667,0.95,0.6666666666666666,0.9833333333333333,0.9433333333333334,0.8366666666666667,0.92,0.9733333333333334
0.92,0.9133333333333333,0.8933333333333333,0.9666666666666667,0.84,0.8933333333333333,0.95,0.8933333333333333,0.8866666666666667,0.9933333333333333
0.95,0.93,0.8666666666666667,0.9333333333333333,0.6566666666666666,0.98,0.9366666666666666,0.88,0.9333333333333333,0.98
0.9566666666666667,0.9133333333333333,0.8866666666666667,0.9566666666666667,0.74,0.9833333333333333,0.9566666666666667,0.89,0.9066666666666666,0.9666666666666667
0.9666666666666667,0.9266666666666666,0.7866666666666666,0.97,0.7766666666666666,0.9833333333333333,0.9533333333333334,0.86,0.88,0.9833333333333333
0.9533333333333334,0.9333333333333333,0.82,0.9466666666666667,0.5033333333333333,0.9766666666666667,0.9433333333333334,0.8833333333333333,0.9333333333333333,0.9866666666666667
0.93,0.91,0.8666666666666667,0.9666666666666667,0.67,0.6933333333333334,0.95,0.8833333333333333,0.9266666666666666,0.9666666666666667
0.9533333333333334,0.94,0.8733333333333333,0.9466666666666667,0.7966666666666666,0.96,0.95,0.8766666666666667,0.91,0.9666666666666667
0.9333333333333333,0.93,0.8466666666666667,0.93,0.86,0.9766666666666667,0.9466666666666667,0.9233333333333333,0.9,0.98
0.9133333333333333,0.9133333333333333,0.7933333333333333,0.96,0.71,0.8233333333333334,0.95,0.9166666666666666,0.9066666666666666,0.98
0.9566666666666667,0.9166666666666666,0.9133333333333333,0.9733333333333334,0.6966666666666667,0.94,0.9266666666666666,0.9166666666666666,0.9166666666666666,0.9866666666666667
0.97,0.92,0.8633333333333333,0.9533333333333334,0.77,0.9833333333333333,0.94,0.9166666666666666,0.9066666666666666,0.9766666666666667
0.89,0.9233333333333333,0.86,0.9233333333333333,0.8466666666666667,0.8566666666666667,0.94,0.8633333333333333,0.9133333333333333,0.9866666666666667
0.9433333333333334,0.94,0.84,0.9366666666666666,0.7933333333333333,0.93,0.95,0.9,0.9133333333333333,0.9766666666666667
0.96,0.9466666666666667,0.9033333333333333,0.9566666666666667,0.67,0.9766666666666667,0.94,0.8933333333333333,0.8833333333333333,0.9833333333333333
0.9133333333333333,0.91,0.81,0.9266666666666666,0.7266666666666667,0.8166666666666667,0.9433333333333334,0.8433333333333334,0.9,0.9766666666666667
0.9633333333333334,0.9166666666666666,0.8533333333333334,0.9433333333333334,0.7633333333333333,0.92,0.94,0.88,0.89,0.9833333333333333
0.9533333333333334,0.9433333333333334,0.9033333333333333,0.9666666666666667,0.6866666666666666,0.8666666666666667,0.93,0.91,0.9,0.98
0.95,0.9366666666666666,0.8833333333333333,0.94,0.6366666666666667,0.30666666666666664,0.9566666666666667,0.9066666666666666,0.8966666666666666,0.9766666666666667
0.93,0.9166666666666666,0.87,0.97,0.8433333333333334,0.9833333333333333,0.9433333333333334,0.9166666666666666,0.9033333333333333,0.9833333333333333
0.9533333333333334,0.96,0.8666666666666667,0.9366666666666666,0.7566666666666667,0.9833333333333333,0.9166666666666666,0.8666666666666667,0.9133333333333333,0.9766666666666667
0.95,0.9166666666666666,0.83,0.9366666666666666,0.7333333333333333,0.8666666666666667,0.9266666666666666,0.8433333333333334,0.8966666666666666,0.9733333333333334
0.9133333333333333,0.9366666666666666,0.8633333333333333,0.9533333333333334,0.5866666666666667,0.9833333333333333,0.9433333333333334,0.8433333333333334,0.9133333333333333,0.98
0.95,0.9133333333333333,0.8233333333333334,0.95,0.6866666666666666,0.44666666666666666,0.95,0.9066666666666666,0.9133333333333333,0.97
0.9566666666666667,0.9366666666666666,0.8166666666666667,0.9433333333333334,0.4866666666666667,0.9833333333333333,0.94,0.9266666666666666,0.88,0.98
0.9266666666666666,0.9366666666666666,0.8333333333333334,0.9566666666666667,0.7066666666666667,0.9433333333333334,0.9266666666666666,0.89,0.88,0.95
0.9533333333333334,0.9066666666666666,0.8833333333333333,0.9566666666666667,0.77,0.9833333333333333,0.96,0.8966666666666666,0.9233333333333333,0.9833333333333333
0.9466666666666667,0.9433333333333334,0.86,0.9433333333333334,0.7866666666666666,0.96,0.9366666666666666,0.84,0.89,0.97
0.9233333333333333,0.94,0.8966666666666666,0.9333333333333333,0.8233333333333334,0.97,0.96,0.8233333333333334,0.9233333333333333,0.97
0.9533333333333334,0.9166666666666666,0.8933333333333333,0.9566666666666667,0.8033333333333333,0.97,0.94,0.87,0.9033333333333333,0.9733333333333334
0.9633333333333334,0.93,0.8633333333333333,0.9433333333333334,0.83,0.9566666666666667,0.9333333333333333,0.92,0.8833333333333333,0.9733333333333334
0.9466666666666667,0.94,0.8766666666666667,0.94,0.76,0.94,0.94,0.8966666666666666,0.8966666666666666,0.9766666666666667
0.8866666666666667,0.9033333333333333,0.8333333333333334,0.9866666666666667,0.83,0.9066666666666666,0.9266666666666666,0.8033333333333333,0.8666666666666667,0.98
0.9333333333333333,0.9366666666666666,0.87,0.9366666666666666,0.6733333333333333,0.9766666666666667,0.95,0.92,0.92,0.9866666666666667
0.93,0.9266666666666666,0.83,0.96,0.6833333333333333,0.9766666666666667,0.94,0.9,0.9166666666666666,0.99
0.81,0.9333333333333333,0.8766666666666667,0.9666666666666667,0.5933333333333334,0.9833333333333333,0.9466666666666667,0.9,0.8966666666666666,0.98
0.9533333333333334,0.94,0.8966666666666666,0.93,0.5433333333333333,0.9733333333333334,0.94,0.8166666666666667,0.91,0.99
0.94,0.93,0.86,0.9566666666666667,0.7566666666666667,0.9166666666666666,0.9366666666666666,0.8766666666666667,0.9166666666666666,0.9766666666666667
0.97,0.93,0.8233333333333334,0.9533333333333334,0.6733333333333333,0.64,0.9366666666666666,0.8933333333333333,0.9066666666666666,0.9633333333333334
0.8733333333333333,0.9233333333333333,0.8133333333333334,0.9666666666666667,0.66,0.56,0.9633333333333334,0.8466666666666667,0.8866666666666667,0.96
